% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=297019, Sun Mar 10 12:58:55 2019
1 18 0.48345504494563774 1.0000496075296255 1.0 1.0 1.0000003937008648 1.0000007874018848 1.0000011811030598 1.0000015748043896 1.0000019685058745 1.0000023622075145 1.0000027559093092 1.0000031496112594 1.000003543313364 1.000003937015624 1.0000043307180388 1.0000047244206087 1.0000051181233338 1.0000055118262137 1.0000059055292485 1.0000062992324386 1.0000066929357834 1.0000070866392834 1.0000074803429382 1.0000078740467482 1.0000082677507132 1.0000086614548331 1.0000090551591079 1.0000094488635378 1.0000098425681228 1.0000102362728627 1.0000106299777576 1.0000110236828077 1.0000114173880126 1.0000118110933724 1.0000122047988873 1.0000125985045574 1.0000129922103822 1.0000133859163622 1.0000137796224973 1.000014173328787 1.000014567035232 1.000014960741832 1.000015354448587 1.000015748155497 1.000016141862562 1.0000165355697819 1.0000169292771568 1.0000173229846867 1.0000177166923718 1.0000181104002117 1.0000185041082068 1.0000188978163567 1.0000192915246617 1.0000196852331218 1.0000200789417368 1.0000204726505066 1.0000208663594317 1.0000212600685117 1.0000216537777467 1.0000220474871366 1.0000224411966818 1.0000228349063818 1.0000232286162367 1.0000236223262469 1.0000240160364118 1.000024409746732 1.000024803457207 1.0000251971678369 1.000025590878622 1.000025984589562 1.000026378300657 1.0000267720119072 1.0000271657233124 1.0000275594348722 1.0000279531465874 1.0000283468584574 1.0000287405704826 1.0000291342826626 1.0000295279949978 1.000029921707488 1.0000303154201329 1.000030709132933 1.0000311028458881 1.0000314965589983 1.0000318902722634 1.0000322839856837 1.0000326776992587 1.0000330714129888 1.000033465126874 1.0000338588409141 1.0000342525551094 1.0000346462694596 1.0000350399839646 1.0000354336986248 1.00003582741344 1.0000362211284102 1.0000366148435353 1.0000370085588155 1.0000374022742506 1.000037795989841 1.0000381897055861 1.0000385834214864 1.0000389771375415 1.0000393708537518 1.0000397645701171 1.0000401582866374 1.0000405520033127 1.000040945720143 1.0000413394371281 1.0000417331542684 1.0000421268715636 1.000042520589014 1.0000429143066194 1.0000433080243796 1.000043701742295 1.000044095460365 1.0000444891785905 1.0000448828969708 1.0000452766155061 1.0000456703341964 1.000046064053042 1.0000464577720423 1.0000468514911975 1.000047245210508 1.0000476389299735 1.0000480326495937 1.0000484263693692 1.0000488200892996 1.000049213809385 1.0000496075296255
2 36 0.4689599183933317 1.0000496075296255 1.0 1.0 1.0000003937008648 1.0000007874018848 1.0000011811030598 1.0000015748043896 1.0000019685058745 1.0000023622075145 1.0000027559093092 1.0000031496112594 1.000003543313364 1.000003937015624 1.0000043307180388 1.0000047244206087 1.0000051181233338 1.0000055118262137 1.0000059055292485 1.0000062992324386 1.0000066929357834 1.0000070866392834 1.0000074803429382 1.0000078740467482 1.0000082677507132 1.0000086614548331 1.0000090551591079 1.0000094488635378 1.0000098425681228 1.0000102362728627 1.0000106299777576 1.0000110236828077 1.0000114173880126 1.0000118110933724 1.0000122047988873 1.0000125985045574 1.0000129922103822 1.0000133859163622 1.0000137796224973 1.000014173328787 1.000014567035232 1.000014960741832 1.000015354448587 1.000015748155497 1.000016141862562 1.0000165355697819 1.0000169292771568 1.0000173229846867 1.0000177166923718 1.0000181104002117 1.0000185041082068 1.0000188978163567 1.0000192915246617 1.0000196852331218 1.0000200789417368 1.0000204726505066 1.0000208663594317 1.0000212600685117 1.0000216537777467 1.0000220474871366 1.0000224411966818 1.0000228349063818 1.0000232286162367 1.0000236223262469 1.0000240160364118 1.000024409746732 1.000024803457207 1.0000251971678369 1.000025590878622 1.000025984589562 1.000026378300657 1.0000267720119072 1.0000271657233124 1.0000275594348722 1.0000279531465874 1.0000283468584574 1.0000287405704826 1.0000291342826626 1.0000295279949978 1.000029921707488 1.0000303154201329 1.000030709132933 1.0000311028458881 1.0000314965589983 1.0000318902722634 1.0000322839856837 1.0000326776992587 1.0000330714129888 1.000033465126874 1.0000338588409141 1.0000342525551094 1.0000346462694596 1.0000350399839646 1.0000354336986248 1.00003582741344 1.0000362211284102 1.0000366148435353 1.0000370085588155 1.0000374022742506 1.000037795989841 1.0000381897055861 1.0000385834214864 1.0000389771375415 1.0000393708537518 1.0000397645701171 1.0000401582866374 1.0000405520033127 1.000040945720143 1.0000413394371281 1.0000417331542684 1.0000421268715636 1.000042520589014 1.0000429143066194 1.0000433080243796 1.000043701742295 1.000044095460365 1.0000444891785905 1.0000448828969708 1.0000452766155061 1.0000456703341964 1.000046064053042 1.0000464577720423 1.0000468514911975 1.000047245210508 1.0000476389299735 1.0000480326495937 1.0000484263693692 1.0000488200892996 1.000049213809385 1.0000496075296255
2 36 0.4693306799747031 1.0000496075296255 1.0 1.0 1.0000003937008648 1.0000007874018848 1.0000011811030598 1.0000015748043896 1.0000019685058745 1.0000023622075145 1.0000027559093092 1.0000031496112594 1.000003543313364 1.000003937015624 1.0000043307180388 1.0000047244206087 1.0000051181233338 1.0000055118262137 1.0000059055292485 1.0000062992324386 1.0000066929357834 1.0000070866392834 1.0000074803429382 1.0000078740467482 1.0000082677507132 1.0000086614548331 1.0000090551591079 1.0000094488635378 1.0000098425681228 1.0000102362728627 1.0000106299777576 1.0000110236828077 1.0000114173880126 1.0000118110933724 1.0000122047988873 1.0000125985045574 1.0000129922103822 1.0000133859163622 1.0000137796224973 1.000014173328787 1.000014567035232 1.000014960741832 1.000015354448587 1.000015748155497 1.000016141862562 1.0000165355697819 1.0000169292771568 1.0000173229846867 1.0000177166923718 1.0000181104002117 1.0000185041082068 1.0000188978163567 1.0000192915246617 1.0000196852331218 1.0000200789417368 1.0000204726505066 1.0000208663594317 1.0000212600685117 1.0000216537777467 1.0000220474871366 1.0000224411966818 1.0000228349063818 1.0000232286162367 1.0000236223262469 1.0000240160364118 1.000024409746732 1.000024803457207 1.0000251971678369 1.000025590878622 1.000025984589562 1.000026378300657 1.0000267720119072 1.0000271657233124 1.0000275594348722 1.0000279531465874 1.0000283468584574 1.0000287405704826 1.0000291342826626 1.0000295279949978 1.000029921707488 1.0000303154201329 1.000030709132933 1.0000311028458881 1.0000314965589983 1.0000318902722634 1.0000322839856837 1.0000326776992587 1.0000330714129888 1.000033465126874 1.0000338588409141 1.0000342525551094 1.0000346462694596 1.0000350399839646 1.0000354336986248 1.00003582741344 1.0000362211284102 1.0000366148435353 1.0000370085588155 1.0000374022742506 1.000037795989841 1.0000381897055861 1.0000385834214864 1.0000389771375415 1.0000393708537518 1.0000397645701171 1.0000401582866374 1.0000405520033127 1.000040945720143 1.0000413394371281 1.0000417331542684 1.0000421268715636 1.000042520589014 1.0000429143066194 1.0000433080243796 1.000043701742295 1.000044095460365 1.0000444891785905 1.0000448828969708 1.0000452766155061 1.0000456703341964 1.000046064053042 1.0000464577720423 1.0000468514911975 1.000047245210508 1.0000476389299735 1.0000480326495937 1.0000484263693692 1.0000488200892996 1.000049213809385 1.0000496075296255
2 36 0.4701358220037491 1.0000496075296255 1.0 1.0 1.0000003937008648 1.0000007874018848 1.0000011811030598 1.0000015748043896 1.0000019685058745 1.0000023622075145 1.0000027559093092 1.0000031496112594 1.000003543313364 1.000003937015624 1.0000043307180388 1.0000047244206087 1.0000051181233338 1.0000055118262137 1.0000059055292485 1.0000062992324386 1.0000066929357834 1.0000070866392834 1.0000074803429382 1.0000078740467482 1.0000082677507132 1.0000086614548331 1.0000090551591079 1.0000094488635378 1.0000098425681228 1.0000102362728627 1.0000106299777576 1.0000110236828077 1.0000114173880126 1.0000118110933724 1.0000122047988873 1.0000125985045574 1.0000129922103822 1.0000133859163622 1.0000137796224973 1.000014173328787 1.000014567035232 1.000014960741832 1.000015354448587 1.000015748155497 1.000016141862562 1.0000165355697819 1.0000169292771568 1.0000173229846867 1.0000177166923718 1.0000181104002117 1.0000185041082068 1.0000188978163567 1.0000192915246617 1.0000196852331218 1.0000200789417368 1.0000204726505066 1.0000208663594317 1.0000212600685117 1.0000216537777467 1.0000220474871366 1.0000224411966818 1.0000228349063818 1.0000232286162367 1.0000236223262469 1.0000240160364118 1.000024409746732 1.000024803457207 1.0000251971678369 1.000025590878622 1.000025984589562 1.000026378300657 1.0000267720119072 1.0000271657233124 1.0000275594348722 1.0000279531465874 1.0000283468584574 1.0000287405704826 1.0000291342826626 1.0000295279949978 1.000029921707488 1.0000303154201329 1.000030709132933 1.0000311028458881 1.0000314965589983 1.0000318902722634 1.0000322839856837 1.0000326776992587 1.0000330714129888 1.000033465126874 1.0000338588409141 1.0000342525551094 1.0000346462694596 1.0000350399839646 1.0000354336986248 1.00003582741344 1.0000362211284102 1.0000366148435353 1.0000370085588155 1.0000374022742506 1.000037795989841 1.0000381897055861 1.0000385834214864 1.0000389771375415 1.0000393708537518 1.0000397645701171 1.0000401582866374 1.0000405520033127 1.000040945720143 1.0000413394371281 1.0000417331542684 1.0000421268715636 1.000042520589014 1.0000429143066194 1.0000433080243796 1.000043701742295 1.000044095460365 1.0000444891785905 1.0000448828969708 1.0000452766155061 1.0000456703341964 1.000046064053042 1.0000464577720423 1.0000468514911975 1.000047245210508 1.0000476389299735 1.0000480326495937 1.0000484263693692 1.0000488200892996 1.000049213809385 1.0000496075296255
3 54 0.45872211173728034 1.0121758824707854 0.9913192674311558 0.9913192674311558 0.9918996412445213 0.9930040818484985 0.9933066753533679 0.9939132057704153 0.9944636597541177 0.9950258914083163 0.9953821813814523 0.9962884666772412 0.9968646165642632 0.9975439598009557 0.9975654375852069 0.9979730150819922 0.9983131967962651 0.9985575255681547 0.9990467091715336 0.9995490085158962 0.9996180103885218 1.0000028469283415 1.0000036643139452 1.000004468071075 1.0000053518941132 1.000005846256555 1.0000061114907142 1.000006736493121 1.0000071167852442 1.0000074092259248 1.000008003632072 1.0000083461860896 1.0000091256188244 1.000009446911908 1.000009876193716 1.0000102836488758 1.0000111615725917 1.0000116346941803 1.000011974513361 1.0000125605132086 1.0000126233623643 1.0000131620447523 1.0000132528090704 1.000014128032325 1.0000144274909923 1.0000151895121179 1.0000158445569354 1.0000164234782738 1.0000167427537976 1.0000176070975806 1.000018131802346 1.0000184536638586 1.0000186249739096 1.0000188849643654 1.000019150423284 1.0000197301375178 1.000020469882875 1.0000210894842796 1.0000215954254736 1.0000220056304605 1.0000223765079506 1.000022831933921 1.000022978892503 1.0000236882783329 1.000023872206531 1.000024414296007 1.0000247398179438 1.000024992965486 1.0000251541789522 1.0000256791245088 1.0000257588022476 1.0000267905109919 1.0000272263399606 1.000027344792808 1.0000279398527077 1.0000284197163256 1.000029003853992 1.0000292908093502 1.0000296377310058 1.0000303649956308 1.0000308605814683 1.0000313393744336 1.0000315757411913 1.0000319677446527 1.0000324943430172 1.0000333158938517 1.0000337221337856 1.000034662923732 1.0000347141390273 1.0000355252213187 1.000036023099699 1.0000363066991318 1.0000368171751313 1.000037271464502 1.0000378653571236 1.0000382730802813 1.0000386412652995 1.0000392637639284 1.0000394893086118 1.0000401022961634 1.0000404235882128 1.000040699053858 1.0000409429490724 1.0000412932164957 1.0000414829247577 1.0000422078426838 1.0000427716313205 1.0000433575958279 1.0000445309909338 1.0000446273426242 1.00004499446323 1.000046087096625 1.0001521170775234 1.0002025997061765 1.0004927944128448 1.0006631751422386 1.0007340406505365 1.0011316224706972 1.001302117091067 1.0014828411973722 1.001963568574875 1.0023764420471357 1.0026778518417054 1.0028816427598344 1.0036704382542239 1.0048672169268666 1.0052270297797459 1.0066037567431594 1.007589224956741 1.0121758824707854
3 54 0.45831485837578273 1.0099656515452786 0.9917907318669446 0.9917907318669446 0.9926867901154968 0.9933065294383364 0.9935105921977879 0.9938675806509597 0.9946052713028566 0.9948744936560193 0.9951928181104861 0.9957917124391409 0.9968703638899341 0.9972585215204256 0.9973374128080615 0.9979918378214728 0.9983083581873649 0.9986300210227049 0.9989372458876394 0.9995767214485223 0.9996178657415964 1.0000027145654213 1.0000035615403025 1.0000043706905324 1.0000052518799216 1.0000058726876582 1.000006398735691 1.0000065431412977 1.0000071314448387 1.000007476215332 1.0000080762950772 1.0000083751537976 1.0000090799151564 1.0000098362480898 1.0000100829783845 1.0000110889705056 1.000011575674652 1.0000116546564375 1.0000123289142628 1.000012563714686 1.0000129163463314 1.000013487820734 1.0000136247282068 1.0000142962240803 1.000014872641708 1.0000150978336504 1.0000155187106627 1.0000160862920193 1.0000168907864646 1.00001692117065 1.0000175961118982 1.0000180023930099 1.0000185221250883 1.000018910294547 1.0000192551521963 1.0000197767487695 1.0000203784226682 1.000020559314765 1.000021205615786 1.0000216218721079 1.0000223073181609 1.0000223743973373 1.00002276744858 1.0000231502880024 1.000023548157012 1.0000236229282657 1.0000239330612142 1.0000241848204874 1.0000250664220718 1.0000259977819235 1.0000262467230538 1.0000264718307983 1.0000271757890515 1.0000279409111104 1.0000289144080503 1.000029176742397 1.0000294794201716 1.0000297197554584 1.0000301599814618 1.0000305714143607 1.000030960061323 1.0000315155889574 1.0000318049950834 1.0000324135594503 1.000033155828018 1.0000333239745558 1.0000334998893963 1.0000344667602699 1.0000346412284333 1.0000355570634683 1.0000357766079586 1.0000360286880874 1.0000364586591235 1.0000369907290223 1.000037383628714 1.0000380508583682 1.0000382062777942 1.00003893676449 1.0000392216836238 1.0000396925290274 1.000040429477293 1.0000406244842717 1.0000412105596928 1.0000420297394994 1.0000426909860933 1.000042942798401 1.0000434321479006 1.0000443647805253 1.0000444078797848 1.000044884675242 1.0000457707235992 1.0000473492630397 1.0001647049730427 1.0001935650272606 1.0004935681180136 1.0005505146133873 1.0008693666061175 1.0010398072920985 1.0014326643538032 1.0015309287704248 1.0020458976096536 1.0023907953430577 1.0026390603081334 1.0030299035529255 1.0037428287462202 1.0045897443745693 1.0052197247435533 1.0065959984006003 1.0096837267479828 1.0099656515452786
3 54 0.457203344512373 1.0098773218880905 0.9915218168570938 0.9915218168570938 0.9926523614828249 0.9930508068936993 0.9936147317710529 0.9942588297742108 0.9946842048691639 0.9951711556294305 0.9957221817865746 0.9960117214091849 0.9964508359382672 0.9973510311019687 0.9976645464632535 0.9979091584631803 0.9982560304050752 0.9987319095855954 0.9988050993626361 0.9995023186077153 0.9996617571128894 1.0000039462098251 1.0000047318897713 1.0000049528193813 1.0000051447159635 1.0000055160844732 1.000006226552772 1.000006376194507 1.000006573590869 1.0000077937799017 1.0000081557627973 1.000008516616247 1.0000092870420296 1.0000093730557882 1.0000098264008717 1.0000102422167818 1.000011160984784 1.0000112831439814 1.0000114950796781 1.0000128266819883 1.0000132440925957 1.000013698541061 1.0000137826050346 1.0000146922980129 1.0000149785040502 1.0000153938688752 1.0000158981193106 1.0000166000032458 1.0000172414628865 1.0000173094259053 1.0000177491266509 1.0000179028642515 1.00001845235011 1.0000186764323094 1.0000193290331547 1.0000199055581576 1.0000205811886547 1.0000208319362436 1.0000214224248078 1.000021676963064 1.000021937758286 1.0000222576406335 1.0000228195035603 1.0000235472248993 1.0000239625179954 1.0000240298705805 1.0000244358942427 1.000025048259526 1.0000258323076252 1.0000262926878722 1.0000264666271723 1.000027024864698 1.0000275933873062 1.000028346502219 1.0000285014570127 1.000028694287909 1.0000291761975981 1.0000296921819114 1.0000300174318066 1.0000303272259217 1.0000310365225344 1.0000315996144447 1.0000321794342582 1.0000328243331658 1.000033187108823 1.0000333827200876 1.0000337804658388 1.0000341400373562 1.0000347774975311 1.00003501442105 1.0000353899883563 1.0000360079502095 1.0000364035695475 1.0000366117597226 1.0000367105388195 1.000037547250084 1.0000388019651885 1.000039153353446 1.0000396907474842 1.0000398857623816 1.0000403283334376 1.000041189677932 1.0000414749603923 1.0000414807433058 1.0000416998982844 1.0000426506526623 1.0000434491531633 1.0000440280817915 1.000044500258963 1.0000450217542782 1.0000458342832608 1.0000464536540994 1.0001430971409315 1.0002244223732044 1.0003854704946642 1.0006070201510784 1.0008978866669869 1.0009576879525388 1.00152364836838 1.0017006673545314 1.0020715061387335 1.002532885928856 1.0028426236388055 1.0032900895886858 1.0042468482239777 1.0051126515252045 1.0053335036519098 1.0063694358583106 1.0074907350783406 1.0098773218880905
4 72 0.44944553361826295 1.0099656515452786 0.9917907318669446 0.9917907318669446 0.9926867901154968 0.9933065294383364 0.9935105921977879 0.9938675806509597 0.9946052713028566 0.9948744936560193 0.9951928181104861 0.9957917124391409 0.9968703638899341 0.9972585215204256 0.9973374128080615 0.9979918378214728 0.9983083581873649 0.9986300210227049 0.9989372458876394 0.9995767214485223 0.9996178657415964 1.0000027145654213 1.0000035615403025 1.0000043706905324 1.0000052518799216 1.0000058726876582 1.000006398735691 1.0000065431412977 1.0000071314448387 1.000007476215332 1.0000080762950772 1.0000083751537976 1.0000090799151564 1.0000098362480898 1.0000100829783845 1.0000110889705056 1.000011575674652 1.0000116546564375 1.0000123289142628 1.000012563714686 1.0000129163463314 1.000013487820734 1.0000136247282068 1.0000142962240803 1.000014872641708 1.0000150978336504 1.0000155187106627 1.0000160862920193 1.0000168907864646 1.00001692117065 1.0000175961118982 1.0000180023930099 1.0000185221250883 1.000018910294547 1.0000192551521963 1.0000197767487695 1.0000203784226682 1.000020559314765 1.000021205615786 1.0000216218721079 1.0000223073181609 1.0000223743973373 1.00002276744858 1.0000231502880024 1.000023548157012 1.0000236229282657 1.0000239330612142 1.0000241848204874 1.0000250664220718 1.0000259977819235 1.0000262467230538 1.0000264718307983 1.0000271757890515 1.0000279409111104 1.0000289144080503 1.000029176742397 1.0000294794201716 1.0000297197554584 1.0000301599814618 1.0000305714143607 1.000030960061323 1.0000315155889574 1.0000318049950834 1.0000324135594503 1.000033155828018 1.0000333239745558 1.0000334998893963 1.0000344667602699 1.0000346412284333 1.0000355570634683 1.0000357766079586 1.0000360286880874 1.0000364586591235 1.0000369907290223 1.000037383628714 1.0000380508583682 1.0000382062777942 1.00003893676449 1.0000392216836238 1.0000396925290274 1.000040429477293 1.0000406244842717 1.0000412105596928 1.0000420297394994 1.0000426909860933 1.000042942798401 1.0000434321479006 1.0000443647805253 1.0000444078797848 1.000044884675242 1.0000457707235992 1.0000473492630397 1.0001647049730427 1.0001935650272606 1.0004935681180136 1.0005505146133873 1.0008693666061175 1.0010398072920985 1.0014326643538032 1.0015309287704248 1.0020458976096536 1.0023907953430577 1.0026390603081334 1.0030299035529255 1.0037428287462202 1.0045897443745693 1.0052197247435533 1.0065959984006003 1.0096837267479828 1.0099656515452786
4 72 0.4496285374179061 1.0121758824707854 0.9913192674311558 0.9913192674311558 0.9918996412445213 0.9930040818484985 0.9933066753533679 0.9939132057704153 0.9944636597541177 0.9950258914083163 0.9953821813814523 0.9962884666772412 0.9968646165642632 0.9975439598009557 0.9975654375852069 0.9979730150819922 0.9983131967962651 0.9985575255681547 0.9990467091715336 0.9995490085158962 0.9996180103885218 1.0000028469283415 1.0000036643139452 1.000004468071075 1.0000053518941132 1.000005846256555 1.0000061114907142 1.000006736493121 1.0000071167852442 1.0000074092259248 1.000008003632072 1.0000083461860896 1.0000091256188244 1.000009446911908 1.000009876193716 1.0000102836488758 1.0000111615725917 1.0000116346941803 1.000011974513361 1.0000125605132086 1.0000126233623643 1.0000131620447523 1.0000132528090704 1.000014128032325 1.0000144274909923 1.0000151895121179 1.0000158445569354 1.0000164234782738 1.0000167427537976 1.0000176070975806 1.000018131802346 1.0000184536638586 1.0000186249739096 1.0000188849643654 1.000019150423284 1.0000197301375178 1.000020469882875 1.0000210894842796 1.0000215954254736 1.0000220056304605 1.0000223765079506 1.000022831933921 1.000022978892503 1.0000236882783329 1.000023872206531 1.000024414296007 1.0000247398179438 1.000024992965486 1.0000251541789522 1.0000256791245088 1.0000257588022476 1.0000267905109919 1.0000272263399606 1.000027344792808 1.0000279398527077 1.0000284197163256 1.000029003853992 1.0000292908093502 1.0000296377310058 1.0000303649956308 1.0000308605814683 1.0000313393744336 1.0000315757411913 1.0000319677446527 1.0000324943430172 1.0000333158938517 1.0000337221337856 1.000034662923732 1.0000347141390273 1.0000355252213187 1.000036023099699 1.0000363066991318 1.0000368171751313 1.000037271464502 1.0000378653571236 1.0000382730802813 1.0000386412652995 1.0000392637639284 1.0000394893086118 1.0000401022961634 1.0000404235882128 1.000040699053858 1.0000409429490724 1.0000412932164957 1.0000414829247577 1.0000422078426838 1.0000427716313205 1.0000433575958279 1.0000445309909338 1.0000446273426242 1.00004499446323 1.000046087096625 1.0001521170775234 1.0002025997061765 1.0004927944128448 1.0006631751422386 1.0007340406505365 1.0011316224706972 1.001302117091067 1.0014828411973722 1.001963568574875 1.0023764420471357 1.0026778518417054 1.0028816427598344 1.0036704382542239 1.0048672169268666 1.0052270297797459 1.0066037567431594 1.007589224956741 1.0121758824707854
4 72 0.4479412456221215 1.0098773218880905 0.9915218168570938 0.9915218168570938 0.9926523614828249 0.9930508068936993 0.9936147317710529 0.9942588297742108 0.9946842048691639 0.9951711556294305 0.9957221817865746 0.9960117214091849 0.9964508359382672 0.9973510311019687 0.9976645464632535 0.9979091584631803 0.9982560304050752 0.9987319095855954 0.9988050993626361 0.9995023186077153 0.9996617571128894 1.0000039462098251 1.0000047318897713 1.0000049528193813 1.0000051447159635 1.0000055160844732 1.000006226552772 1.000006376194507 1.000006573590869 1.0000077937799017 1.0000081557627973 1.000008516616247 1.0000092870420296 1.0000093730557882 1.0000098264008717 1.0000102422167818 1.000011160984784 1.0000112831439814 1.0000114950796781 1.0000128266819883 1.0000132440925957 1.000013698541061 1.0000137826050346 1.0000146922980129 1.0000149785040502 1.0000153938688752 1.0000158981193106 1.0000166000032458 1.0000172414628865 1.0000173094259053 1.0000177491266509 1.0000179028642515 1.00001845235011 1.0000186764323094 1.0000193290331547 1.0000199055581576 1.0000205811886547 1.0000208319362436 1.0000214224248078 1.000021676963064 1.000021937758286 1.0000222576406335 1.0000228195035603 1.0000235472248993 1.0000239625179954 1.0000240298705805 1.0000244358942427 1.000025048259526 1.0000258323076252 1.0000262926878722 1.0000264666271723 1.000027024864698 1.0000275933873062 1.000028346502219 1.0000285014570127 1.000028694287909 1.0000291761975981 1.0000296921819114 1.0000300174318066 1.0000303272259217 1.0000310365225344 1.0000315996144447 1.0000321794342582 1.0000328243331658 1.000033187108823 1.0000333827200876 1.0000337804658388 1.0000341400373562 1.0000347774975311 1.00003501442105 1.0000353899883563 1.0000360079502095 1.0000364035695475 1.0000366117597226 1.0000367105388195 1.000037547250084 1.0000388019651885 1.000039153353446 1.0000396907474842 1.0000398857623816 1.0000403283334376 1.000041189677932 1.0000414749603923 1.0000414807433058 1.0000416998982844 1.0000426506526623 1.0000434491531633 1.0000440280817915 1.000044500258963 1.0000450217542782 1.0000458342832608 1.0000464536540994 1.0001430971409315 1.0002244223732044 1.0003854704946642 1.0006070201510784 1.0008978866669869 1.0009576879525388 1.00152364836838 1.0017006673545314 1.0020715061387335 1.002532885928856 1.0028426236388055 1.0032900895886858 1.0042468482239777 1.0051126515252045 1.0053335036519098 1.0063694358583106 1.0074907350783406 1.0098773218880905
