% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=297019, Sun Mar 10 12:58:55 2019, <python>{}</python>
1 18 0.48345504494563774 1.0000496075296255 0.01583337772850113 1.5833377728501130e-02 0.5383406183776992 0.8917690068752457   
2 36 0.4689599183933317 1.0000496075296255 0.0041769329334157 4.1769329334157002e-03 0.40196951583602336 0.951140803979475   
2 36 0.4693306799747031 1.0000496075296255 0.08753788046425504 1.0785233306135222e-01 0.49074759324088213 0.9351672719848005   
2 36 0.4701358220037491 1.0000496075296255 0.01583337772850113 1.9139072945132729e-02 0.3690574195746188 0.9396727055037232   
3 54 0.45872211173728034 1.0210392511523316 0.06324209649969081 6.3242096499690814e-02 0.6979942672458621 0.9939513359422144   
3 54 0.45831485837578273 1.0183253574512858 0.01583337772850113 1.9380970742147285e-02 0.4602324047108698 0.9685819641160012   
3 54 0.457203344512373 1.0185124570321404 0.0041769329334157 3.0791602768436732e-02 0.4966050578522705 0.9344240122868326   
4 72 0.44944553361826295 1.0183253574512858 0.01583337772850113 9.8131700580140757e-02 0.5047798787622587 0.9335118806173023   
4 72 0.4496285374179061 1.0210392511523316 0.020276856777942442 2.0276856777942442e-02 0.5162737775292231 0.9727934815020245   
4 72 0.4479412456221215 1.0185124570321404 0.002838812144631442 2.8388121446314418e-03 0.29997310152394474 0.9919278961239228   
5 90 0.4428775798330289 1.0243860945017167 0.020276856777942442 4.9194849072149105e-02 0.38606435831137154 0.8328978349908784   
5 90 0.44167769415279645 1.0228396157854858 0.005819223092711878 5.8192230927118782e-03 0.6693013101334372 0.9980625024391511   
5 90 0.4406569897900256 1.0222345925173737 0.002838812144631442 7.1747101277571446e-02 0.5765853602783645 0.9549643434560618   
6 108 0.4344473575972784 1.0222345925173737 0.002838812144631442 1.0637642099700750e-02 0.42506871257609424 0.9982249227479817   
6 108 0.43658441080254806 1.0243860945017167 0.020276856777942442 2.0641879781643113e-02 0.4833386940830541 0.7948254743238893   
6 108 0.43478931546364125 1.0228396157854858 0.005819223092711878 4.3972693917687877e-02 0.5881657049065858 0.9088090359906397   
7 126 0.4288575263487672 1.0278208766110446 0.002838812144631442 4.9719894260976227e-02 0.5486848393720134 0.9415040700860755   
7 126 0.4303173051127551 1.0300665112815555 0.013743474157156599 1.3743474157156599e-02 0.4785952076576906 0.9224639050323474   
7 126 0.42969537101745586 1.0266759339530183 0.005819223092711878 2.0508301752088620e-02 0.663602049518891 0.9899095446104987   
8 144 0.4243475905383516 1.0300665112815555 0.013743474157156599 1.7624210217767411e-01 0.6373568329644367 0.8726678044456612   
8 144 0.4240190395400872 1.0278208766110446 0.002838812144631442 1.1835184815344446e-01 0.47224525872692547 0.9286582756053078   
8 144 0.42624029414723186 1.0266759339530183 0.005819223092711878 8.0584021840729436e-03 0.4941769330084972 0.9122216251958529   
9 162 0.4223147358990792 1.0343619740557706 0.005819223092711878 8.0326813844351697e-02 0.5282153807367335 0.9799580311127998   
9 162 0.4200460857822983 1.0330258385277202 0.002838812144631442 4.1826807508033692e-02 0.6877853695940609 0.9896906466359034   
9 162 0.41886579327387596 1.0342216191249975 0.009230128393189374 9.2301283931893741e-03 0.3892594058988982 0.9537849878097544   
10 180 0.4167338969368922 1.0330258385277202 0.002838812144631442 1.8365101907739367e-01 0.6771392279401021 0.9966748697572604   
10 180 0.4187366578342719 1.0343619740557706 0.005819223092711878 1.0622380448485624e-01 0.45604915877433805 0.9957942897914286   
10 180 0.41441539191448085 1.0342216191249975 0.009230128393189374 3.1691960931760743e-02 0.6451324467728633 0.9489493183443287   
11 198 0.41509311683162536 1.0412771776349776 0.005819223092711878 2.7996380090191342e-02 0.5338233770531915 0.9633281416178299   
11 198 0.41090308248909596 1.0392615322278362 0.009230128393189374 7.2891015587970620e-02 0.48441511144990546 0.9106037520611832   
11 198 0.4125819324328071 1.0391980248115313 0.002838812144631442 6.7694950723936831e-02 0.522558484322365 0.8752326015145587   
12 216 0.4091474273245776 1.0391980248115313 0.002838812144631442 1.1513311595273690e-02 0.6352997633036327 0.9717950596963457   
12 216 0.41341870778804085 1.0412771776349776 0.005819223092711878 1.1071587196452004e-01 0.7050734472978378 0.9712171343625249   
12 216 0.40801819266141826 1.0392615322278362 0.009230128393189374 6.8895113524064522e-02 0.6158069865368808 0.9796268810558894   
13 234 0.4062454255521807 1.0450760835497837 0.002838812144631442 2.5310886503936758e-02 0.42866179306951724 0.9559843454253403   
13 234 0.4122692984636342 1.0484282481041995 0.005819223092711878 4.9093721181477257e-02 0.38523608097289863 0.9273422449892887   
13 234 0.40586129216090516 1.0456205564354488 0.009230128393189374 6.9853244600268649e-02 0.5669693585533614 0.9791948562777607   
14 252 0.40388000886612263 1.0450760835497837 0.002838812144631442 3.8847420680515610e-02 0.45706152575506054 0.920084754703341   
